id,cardCategory,cardCategoryName,cardNo,cardName,subTitle,extendType,extendTypeName,cardColorList,cardColorNameList,hero,region,tag,cardEffect,flavorText,energy,returnEnergy,power,cardQaList,craftList,productList,isPreview,cardSeries,attachEffect,errata,cardGroupLimit,cardNoShort
355,spell,法术,OGN·229/298,复仇,,,,['yellow'],['黄色'],,,,"摧毁一名单位。
",在锥心刺骨的一瞬过后，便是……平静。,4.0,2.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/a57bfb3536ac4056ae7d8ad11363799d.png', 'backImage': '', 'rarity': 'rune_glimmer', 'rarityName': '不凡', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1238, 'artist': 'Max Grecke'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}, {'productCode': 'SFD(英雄预组 菲奥娜)', 'productName': '铸魂淬炼 英雄预组 菲奥娜'}]",False,OGN,,,,OGN-229
265,unit,单位,OGN·230/298,阿不思·菲罗斯,,,,['yellow'],['黄色'],,皮尔特沃夫,,当你打出我时，可选择消耗任意数量的增益。每消耗一个增益，便召出一枚休眠符文。,在皮尔特沃夫，成为伟大发明家的最好办法，就是找个伟大的投资人。,4.0,,3.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/658792ab92314b809011e28db779dbfa.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1237, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-230
279,unit,单位,OGN·231/298,莱卓斯指挥官,,,,['yellow'],['黄色'],,暗影岛,灵体,"当你打出我时，你可以选择摧毁任意数量的友方单位作为额外费用。每用这个方法摧毁一个友方单位，便让我的费用减少{{黄色}}。
{{法盾}}（对手必须支付{{A}}才能将我选作法术或技能的目标。）
{{游走}}（我可以向其他战场进行移动。）",,6.0,4.0,8.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/af8aebe8f9db4410a2d13769d75d335d.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1236, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-231
185,hero_unit,英雄单位,OGN·232/298,菲奥娜,所向披靡,,,['yellow'],['黄色'],菲奥娜,德玛西亚,,如果我变为{{强力}}单位，则我获得{{法盾}}、{{游走}}和{{坚守}}。（战力达到5或以上时，即为强力单位。）,“我渴望有价值的对手。”,4.0,,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/8d4b99a14568461fa78d32f5665038c6.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1235, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-232
1,spell,法术,OGN·233/298,宏伟战略,,,,['yellow'],['黄色'],,,,"{{迅捷}}（可在你的回合或法术对决中打出。）
在本回合内，让所有友方单位{{S}}+5。",你无需理解我的计划——只要照做就好。,6.0,3.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/3f5dba4766864e89b434c9d4b5defdfc.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1234, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(英雄预组 维克托)', 'productName': '起源 英雄预组 维克托'}, {'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-233
3,unit,单位,OGN·234/298,龙骑兵,,,,['yellow'],['黄色'],,德玛西亚,龙,当你打出我时，摧毁一名敌方单位。,驯服巨龙的意志，靠的不是蛮力，而是使命感。,8.0,2.0,6.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/009058fd80744497aaf1b7eafb25d14d.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1233, 'artist': 'Envar Studio'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-234
256,hero_unit,英雄单位,OGN·235/298,卡尔玛,圣灵之媒,,,['yellow'],['黄色'],卡尔玛,艾欧尼亚,,"{{预知}}（当你打出我时，查看主牌堆顶部的一张牌，你可以选择将其回收。）
每当你回收任意数量的卡牌时，给予一名友方单位增益。（如果该单位未拥有增益，则获得一个{{S}}+1增益。符文不被视为卡牌。）",“心神合一。”,6.0,1.0,6.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/74539c8338a645228d8d543fd731891a.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1232, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,"{{预知}}（当你打出我时，查看主牌堆顶部的一张牌，你可以选择将其回收。）
每当你将任意数量的卡牌回收到自己的主牌堆时，给予一名友方单位增益。（如果该单位未拥有增益，则获得一个{{S}}+1增益。符文不被视为卡牌。）",,OGN-235
280,hero_unit,英雄单位,OGN·236/298,卡尔萨斯,永恒颂葬,,,['yellow'],['黄色'],卡尔萨斯,暗影岛,灵体,你的所有{{绝念}}效果可以额外触发一次。,“我们所有人在神界都有一席之地，我们只需要接受它就行了。”,3.0,1.0,3.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/aab8cba430b54cf288282cc6df11803a.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1231, 'artist': 'League Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-236
356,spell,法术,OGN·237/298,国王诏令,,,,['yellow'],['黄色'],,,,从下一名玩家开始，每名其他玩家选择一个不受你控制且未被此法术选中过的单位，然后摧毁选中的所有单位。,统治，就是要做出最艰难的选择。效忠，则是要甘心接受种种后果。,6.0,2.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/c8237d04affb4c98ba1359326f7750c3.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1230, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-237
5,hero_unit,英雄单位,OGN·238/298,蕾欧娜,炽诚者,,,['yellow'],['黄色'],蕾欧娜,巨神峰,,"{{坚守}}（如果我是防守方，则{{S}}+1。）
当我进攻时，眩晕此处的一名敌方单位。（使其在本回合内无法造成战斗伤害。）",“黎明就在眼前。”,4.0,1.0,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/1194355168274bb6823cc7595b3d9604.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1229, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-238
7,hero_unit,英雄单位,OGN·238a/298,蕾欧娜,炽诚者,,,['yellow'],['黄色'],蕾欧娜,巨神峰,,"{{坚守}}（如果我是防守方，则{{S}}+1。）
当我进攻时，眩晕此处的一名敌方单位。（使其在本回合内无法造成战斗伤害。）",“黎明就在眼前。”,4.0,1.0,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/4d596eba89714533b78b47813283b839.png', 'backImage': '', 'rarity': 'rune_legend', 'rarityName': '异画', 'extendRarity': 'legacy_etching', 'extendRarityName': '异画', 'listSort': 1228, 'artist': 'League Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-238a
9,unit,单位,OGN·239/298,机械戏法师,,,,['yellow'],['黄色'],,皮尔特沃夫,,{{绝念}}—打出三名1{{S}}的“随从”到你的基地。（当我被摧毁后，发动此效果。）,创造未来之人，往往无法亲眼得见未来的景象。,5.0,1.0,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/d0742c2f51e74d16b97413557433ab16.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1227, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-239
11,hero_unit,英雄单位,OGN·240/298,瑟提,魁首,,,['yellow'],['黄色'],瑟提,艾欧尼亚,,"{{壁垒}}（我在战斗中首先承担伤害。）
我所处的战场每有一名拥有增益的友方单位，我便获得{{S}}+1。",“当大哥的感觉，比不当好太多了。”,4.0,1.0,5.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/6d6b9facbadf4361bd01687acf3ab2e8.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1226, 'artist': 'League Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-240
12,hero_unit,英雄单位,OGN·240a/298,瑟提,魁首,,,['yellow'],['黄色'],瑟提,艾欧尼亚,,"{{壁垒}}（我在战斗中首先承担伤害。）
我所处的战场每有一名拥有增益的友方单位，我便获得{{S}}+1。",“当大哥的感觉，比不当好太多了。”,4.0,1.0,5.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/47645a0f84de43fa9975a22892e6af42.png', 'backImage': '', 'rarity': 'rune_legend', 'rarityName': '异画', 'extendRarity': 'legacy_etching', 'extendRarityName': '异画', 'listSort': 1225, 'artist': 'Wild Rift Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-240a
154,hero_unit,英雄单位,OGN·241/298,慎,均衡守中,,,['yellow'],['黄色'],慎,艾欧尼亚,,"{{反应}}（可在任意时机打出，甚至先于其他法术和技能的结算，并能打出到你控制的战场。）
{{坚守2}}（如果我是防守方，则{{S}}+2。）
{{壁垒}}（我在战斗中首先承担伤害。）",“我们意念合一。”,3.0,1.0,3.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/b733c40818ca4a999d142660edb316bb.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1224, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-241
357,equipment,装备,OGN·242/298,海兽钓钩,,,,['yellow'],['黄色'],,,,支付{{1}}和{{黄色}}，{{横置}}：摧毁一名友方单位，然后查看主牌堆顶部的五张牌。你可以选择从中打出一名战力比被摧毁单位最多高1点的单位卡牌，无视费用，然后回收其余的卡牌。,小鱼总是会被大鱼吃掉，有些还不是一般地大。,3.0,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/ce63a14742a348d18de6f546074fa775.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1223, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,支付{{1}}和{{黄色}}，{{横置}}：摧毁一名友方单位。查看你主牌堆顶部的五张牌。你可以选择从中放逐一名战力比被摧毁单位最多高 1 点的单位卡牌，然后将其打出，无视费用。然后回收其余的卡牌。,,OGN-242
146,hero_unit,英雄单位,OGN·243/298,德莱厄斯,处刑官,,,['yellow'],['黄色'],德莱厄斯,诺克萨斯,崔法利,"{{鼓舞}}—当你打出我时，让我变为活跃状态。（如果你在本回合内已打出过其他卡牌，则发动此效果。）
此处的其他友方单位获得{{S}}+1。",“他们将后悔与我为敌。”,6.0,1.0,6.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/54a839c9ceab47f88e80c05b4efdb872.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1222, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-243
266,hero_unit,英雄单位,OGN·243a/298,德莱厄斯,处刑官,,,['yellow'],['黄色'],德莱厄斯,诺克萨斯,崔法利,"{{鼓舞}}—当你打出我时，让我变为活跃状态。（如果你在本回合内已打出过其他卡牌，则发动此效果。）
此处的其他友方单位获得{{S}}+1。",“他们将后悔与我为敌。”,6.0,1.0,6.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/73da2bfb58054b98938408e382f060b2.png', 'backImage': '', 'rarity': 'rune_legend', 'rarityName': '异画', 'extendRarity': 'legacy_etching', 'extendRarityName': '异画', 'listSort': 1221, 'artist': 'League Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-243a
270,spell,法术,OGN·244/298,圣裁之刻,,,,['yellow'],['黄色'],,,,每名玩家分别选择自己的两名单位、两件装备、两枚符文和两张手牌留在原位，然后回收其余卡牌。,公平，不一定代表平等。,7.0,2.0,,"[{'id': 2006, 'cardNo': 'OGN·244/298', 'question': '这张牌的“回收其余卡牌”在执行时，具体需要回收哪些？', 'answer': '需要回收其余的单位、装备、符文和手牌（不包括处于待命的卡牌），这里不应该使用“其余卡牌”的表述，效果文本中的“卡牌”应该是“主牌堆卡牌”的缩写，因此这里正确的表述是“回收其余单位、装备、符文和手牌”。'}]","[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/387ed0d1487d4d58b3709a7c6fe172d8.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1220, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-244
14,equipment,装备,OGN·245/298,团结之印,,,,['yellow'],['黄色'],,,,{{横置}}：{{反应}}—{{获得}}{{黄色}}，用以支付符能费用。（获得费用资源的技能无法成为其他法术的反应目标。）,,0.0,1.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/38b3d07f4d364c5fa682a0f3702f0e0b.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1219, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-245
16,hero_unit,英雄单位,OGN·246/298,维克托,领袖,,,['yellow'],['黄色'],维克托,祖安,,如果我在场上，则每当你的另一名非“随从”单位被摧毁时，打出一名1{{S}}的“随从”到你的基地。,“我是第一个献身者。”,4.0,1.0,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/978b272298814795a035c1f4f1b6888e.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1218, 'artist': 'League Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-246
18,hero_unit,英雄单位,OGN·246a/298,维克托,领袖,,,['yellow'],['黄色'],维克托,祖安,,如果我在场上，则每当你的另一名非“随从”单位被摧毁时，打出一名1{{S}}的“随从”到你的基地。,“我是第一个献身者。”,4.0,1.0,4.0,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/9333dada47524926940ddeae0b1d3a35.png', 'backImage': '', 'rarity': 'rune_legend', 'rarityName': '异画', 'extendRarity': 'legacy_etching', 'extendRarityName': '异画', 'listSort': 1217, 'artist': 'League Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-246a
20,legendary,传奇,OGN·247/298,虚空之女,,,,"['red', 'blue']","['红色', '蓝色']",卡莎,,,{{横置}}：{{反应}}—{{获得}}{{A}}，但仅可用于打出法术。（获得费用资源的技能无法成为其他法术的反应目标。）,,,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/4c71cddb7b3d4f4fa84841c19fd8f1ed.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1216, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-247
23,exclusive_spell,专属法术,OGN·248/298,艾卡西亚暴雨,,,,"['red', 'blue']","['红色', '蓝色']",卡莎,,,"进行六次：
对一名单位造成2点伤害。（你可以选择不同的单位。）",,7.0,3.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/7415e8e72aaa4788b174670a7da5eeaa.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1215, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,"对一名单位造成2点伤害。
对一名单位造成2点伤害。
对一名单位造成2点伤害。
对一名单位造成2点伤害。
对一名单位造成2点伤害。
对一名单位造成2点伤害。",,OGN-248
25,legendary,传奇,OGN·249/298,不灭狂雷,,,,"['red', 'orange']","['红色', '橙色']",沃利贝尔,,,当你打出一名{{强力}}单位时，你可以选择让我变为休眠状态，以此召出一枚休眠的符文。（战力达到5或以上时，即为强力单位。）,,,,,"[{'id': 2007, 'cardNo': 'OGN·249/298', 'question': '如果我将卡面战力为4的单位打出至“崔法利兵营”这个战场上，是否可以触发“不灭狂雷”传奇牌的效果？', 'answer': '可以，在该单位被打出至“崔法利兵营”时就已经由于战场的效果变为[强力]单位，因此能够触发“不灭狂雷”的效果。'}]","[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/fac82805f12244f380068c3ea51a6aa1.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1214, 'artist': 'Grafit Studio'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-249
27,exclusive_spell,专属法术,OGN·250/298,天声震落,,,,"['red', 'orange']","['红色', '橙色']",沃利贝尔,,,选择你基地中的一名友方单位，对一处战场上的所有敌方单位造成等同于该友方单位战力的伤害，然后将该友方单位移动到此战场。,,6.0,2.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/1e8c56da52304418b369cae0054e5ada.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1213, 'artist': 'Polar Engine Studio'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-250
29,legendary,传奇,OGN·251/298,暴走萝莉,,,,"['red', 'purple']","['红色', '紫色']",金克丝,,,在你的回合开始阶段，如果你的手牌不足两张，则再抽一张牌。,,,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/d03e4a32810c474fbd7fbaed0c4ec583.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1212, 'artist': 'Sugar Free'}]","[{'productCode': 'OGN(英雄预组 金克丝)', 'productName': '起源 英雄预组 金克丝'}, {'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-251
31,exclusive_spell,专属法术,OGN·252/298,超究极死神飞弹！,,,,"['red', 'purple']","['红色', '紫色']",金克丝,,,"对一名单位造成5点伤害。
每当你征服一处战场时，你可以选择弃置一张手牌，以此让此牌从废牌堆返回你的手牌。",,4.0,1.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/a946adabf8af4d4aacb5b422dc795f71.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1211, 'artist': 'Kudos Productions'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-252
33,legendary,传奇,OGN·253/298,诺克萨斯之手,,,,"['red', 'yellow']","['红色', '黄色']",德莱厄斯,,,{{横置}}：{{反应}}，{{鼓舞}}—{{获得}}{{1}}。（获得费用资源的技能无法成为其他法术的反应目标。如果你在本回合内已打出过其他卡牌，则发动此效果。）,,,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/6242a3258f0f4fdb8e44de21d85648ce.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1210, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-253
35,exclusive_spell,专属法术,OGN·254/298,诺克萨斯断头台,,,,"['red', 'yellow']","['红色', '黄色']",德莱厄斯,,,"{{迅捷}}（可在你的回合或法术对决中打出。）
选择一名单位，在它本回合下次受到伤害时，将其摧毁。
{{鼓舞}}—改为立即将其摧毁。（如果你在本回合内已打出过其他卡牌，则发动此效果。）",,4.0,1.0,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/eff27c42dafb42289a87e4f355ee0558.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1209, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-254
37,legendary,传奇,OGN·255/298,九尾妖狐,,,,"['green', 'blue']","['绿色', '蓝色']",阿狸,,,当敌方单位进攻你控制的战场时，让其本回合内{{S}}-1，不得低于1{{S}}。,,,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/b5c840e9c0b44b3582ae2b613f53d4e6.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1208, 'artist': 'Envar Studio'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-255
39,exclusive_spell,专属法术,OGN·256/298,妖异狐火,,,,"['green', 'blue']","['绿色', '蓝色']",阿狸,,,"{{待命}}（支付{{A}}正面朝下放置此牌，之后可支付{{0}}将其当作反应牌打出。）
{{迅捷}}（可在你的回合或法术对决中打出。）
摧毁一处战场中任意数量的单位，这些单位总计战力不得高于4。",,3.0,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/0f0800f31f574f089d1a806a9fd93fca.png', 'backImage': '', 'rarity': 'rune_core', 'rarityName': '史诗', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1207, 'artist': 'League Splash Team'}]","[{'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-256
41,legendary,传奇,OGN·257/298,盲僧,,,,"['green', 'orange']","['绿色', '橙色']",李青,,,支付{{1}}，{{横置}}：给予一名友方单位增益。（如果该单位未拥有增益，则获得一个{{S}}+1增益。）,,,,,[],"[{'craftLevel': 0, 'frontImage': 'https://cdn.playloltcg.com/lol/card/20250731/a4ee119634c94cb9b7c89fcd331f676b.png', 'backImage': '', 'rarity': 'rune_shard', 'rarityName': '稀有', 'extendRarity': 'base_inscript', 'extendRarityName': '平卡', 'listSort': 1206, 'artist': 'Six More Vodka'}]","[{'productCode': 'OGN(英雄预组 李青)', 'productName': '起源 英雄预组 李青'}, {'productCode': 'OGN(标准补充包)', 'productName': '起源 标准补充包'}, {'productCode': 'OGN(进阶补充包)', 'productName': '起源 进阶补充包'}]",False,OGN,,,,OGN-257
